condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
1_con_totaldot,0.25,1,7,13,139,6,,,,1_con_totaldot_image_49.png,49,108.23327209999997,108.48347718999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,7,14,140,3,,,,4_con_singledot_image_51.png,51,108.647065,108.90016349000001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,7,15,141,11,,,,6_con_totaldot_image_60.png,60,109.06374929999998,109.31387668999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,7,16,142,10,,,,5_con_totaldot_image_70.png,70,109.48674259999996,109.75008049000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,7,17,143,15,,,,4_con_circum_image_42.png,42,109.91660149999996,110.16668799000001,3.wav,110.26794279999996,4.mp4,110.26794279999996,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,8,0,144,3,,,,4_con_singledot_image_52.png,52,112.1725379799999,112.43012658999999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,8,1,145,0,,,,1_con_singledot_image_12.png,12,112.59674859999996,112.84682308999999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,8,2,146,13,,,,2_con_circum_image_61.png,61,113.01344519999998,113.26349408999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,8,3,147,1,,,,2_con_singledot_image_28.png,28,113.43007739999996,113.68344298999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,8,4,148,17,,,,6_con_circum_image_36.png,36,113.89702017,114.14707899000001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,8,5,149,9,,,,4_con_totaldot_image_21.png,21,114.31673909999995,114.56682418999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,8,6,150,4,,,,5_con_singledot_image_68.png,68,114.73355079999999,114.98683119000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,8,7,151,12,,,,1_con_circum_image_8.png,8,115.153505,115.41341079,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,8,8,152,16,,,,5_con_circum_image_54.png,54,115.58004849999998,115.83004089000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,8,9,153,5,,,,6_con_singledot_image_62.png,62,115.99676119999992,116.24674879000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,8,10,154,15,,,,4_con_circum_image_49.png,49,116.41335679999997,116.66342218999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,8,11,155,2,,,,3_con_singledot_image_8.png,8,116.83001960000001,117.08012069,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,8,12,156,8,,,,3_con_totaldot_image_21.png,21,117.24691329999996,117.50008038999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,8,13,157,7,,,,2_con_totaldot_image_13.png,13,117.66366629999993,117.91671459000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,8,14,158,14,,,,3_con_circum_image_38.png,38,118.0833996,118.33343979,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,8,15,159,11,,,,6_con_totaldot_image_34.png,34,118.50015109999993,118.75009388999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,8,16,160,6,,,,1_con_totaldot_image_5.png,5,118.90005000999999,119.17009378999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,8,17,161,10,,,,5_con_totaldot_image_26.png,26,119.33673090000002,119.59695878999997,5.wav,119.69746189999995,7.mp4,119.69746189999995,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,9,0,162,6,,,,1_con_totaldot_image_22.png,22,121.60067767999988,121.86339109,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,9,1,163,16,,,,5_con_circum_image_9.png,9,122.02997129999994,122.28016319,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,9,2,164,5,,,,6_con_singledot_image_24.png,24,122.4467545,122.69703019000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,9,3,165,3,,,,4_con_singledot_image_13.png,13,122.86342439999999,123.11659469,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,9,4,166,10,,,,5_con_totaldot_image_45.png,45,123.28327179999997,123.53331619,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,9,5,167,17,,,,6_con_circum_image_53.png,53,123.69699209999999,123.94991479000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,9,6,168,13,,,,2_con_circum_image_65.png,65,124.11355040000001,124.36655648999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,9,7,169,11,,,,6_con_totaldot_image_9.png,9,124.53324099999998,124.78330278999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,9,8,170,15,,,,4_con_circum_image_21.png,21,124.94690319999995,125.19991179000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,9,9,171,14,,,,3_con_circum_image_30.png,30,125.36650259999999,125.61663748999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,9,10,172,1,,,,2_con_singledot_image_4.png,4,125.78025400000001,126.03327249,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,9,11,173,9,,,,4_con_totaldot_image_33.png,33,126.19994409999993,126.46765449000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,9,12,174,4,,,,5_con_singledot_image_3.png,3,126.62992399999996,126.88004309000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,9,13,175,8,,,,3_con_totaldot_image_14.png,14,127.04663689999995,127.29778669000001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,9,14,176,0,,,,1_con_singledot_image_14.png,14,127.46324479999998,127.71333298999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,9,15,177,7,,,,2_con_totaldot_image_63.png,63,127.87991449999993,128.13001559000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,9,16,178,12,,,,1_con_circum_image_61.png,61,128.29664589999993,128.54674778999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,9,17,179,2,,,,3_con_singledot_image_16.png,16,128.71338689999993,128.96354078999997,4.wav,129.0678492,1.mp4,129.0678492,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,10,0,180,1,,,,2_con_singledot_image_48.png,48,130.95744868999998,131.21356998999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,10,1,181,13,,,,2_con_circum_image_69.png,69,131.3803097,131.63311118999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,10,2,182,3,,,,4_con_singledot_image_39.png,39,131.79971149999994,132.06654939000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,10,3,183,17,,,,6_con_circum_image_45.png,45,132.23017570000002,132.48320258999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,10,4,184,16,,,,5_con_circum_image_52.png,52,132.64682759999994,132.90000459000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,10,5,185,9,,,,4_con_totaldot_image_36.png,36,133.06362719999993,133.31654949,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,10,6,186,15,,,,4_con_circum_image_54.png,54,133.48322080000003,133.74659169,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,10,7,187,0,,,,1_con_singledot_image_55.png,55,133.8965802099999,134.14663429,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,10,8,188,7,,,,2_con_totaldot_image_4.png,4,134.31321830000002,134.56332339,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,10,9,189,6,,,,1_con_totaldot_image_65.png,65,134.72994369999992,134.98016078999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,10,10,190,11,,,,6_con_totaldot_image_37.png,37,135.12988860999997,135.37999918999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,10,11,191,10,,,,5_con_totaldot_image_6.png,6,135.54659379999998,135.79667129,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,10,12,192,4,,,,5_con_singledot_image_34.png,34,135.9633086,136.21363529,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,10,13,193,14,,,,3_con_circum_image_70.png,70,136.3831196,136.63330329000001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,10,14,194,8,,,,3_con_totaldot_image_50.png,50,136.79691309999998,137.04992179000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,10,15,195,2,,,,3_con_singledot_image_32.png,32,137.21656459999997,137.48324249,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,10,16,196,5,,,,6_con_singledot_image_22.png,22,137.64991859999998,137.91647688999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,10,17,197,12,,,,1_con_circum_image_54.png,54,138.08311789999993,138.34659999000002,1.wav,138.4477473,1.mp4,138.4477473,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,11,0,198,16,,,,5_con_circum_image_57.png,57,140.36299027999996,140.61330908999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,11,1,199,8,,,,3_con_totaldot_image_26.png,26,140.77991399999996,141.03003579,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,11,2,200,4,,,,5_con_singledot_image_55.png,55,141.19661099999996,141.44691118999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,11,3,201,2,,,,3_con_singledot_image_60.png,60,141.61643119999997,141.86986288999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,11,4,202,17,,,,6_con_circum_image_56.png,56,142.03656119999994,142.29992419,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,11,5,203,12,,,,1_con_circum_image_11.png,11,142.46640779999996,142.71655139,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,11,6,204,15,,,,4_con_circum_image_50.png,50,142.88022669999998,143.13025709000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,11,7,205,6,,,,1_con_totaldot_image_43.png,43,143.29692179999995,143.54991268999999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,11,8,206,13,,,,2_con_circum_image_32.png,32,143.71364419999998,143.96325698999993,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,11,9,207,3,,,,4_con_singledot_image_12.png,12,144.11315880999996,144.36323029,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,11,10,208,0,,,,1_con_singledot_image_51.png,51,144.52985969999997,144.78008379,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,11,11,209,9,,,,4_con_totaldot_image_57.png,57,144.94652610000003,145.19663319,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,11,12,210,7,,,,2_con_totaldot_image_14.png,14,145.36320309999996,145.61325079,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,11,13,211,10,,,,5_con_totaldot_image_68.png,68,145.78005299999995,146.03005519000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,11,14,212,11,,,,6_con_totaldot_image_47.png,47,146.19669449999992,146.44661259000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,11,15,213,5,,,,6_con_singledot_image_52.png,52,146.61321739999994,146.86659429000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,11,16,214,14,,,,3_con_circum_image_63.png,63,147.03023859999996,147.28336458999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,11,17,215,1,,,,2_con_singledot_image_12.png,12,147.44991959999993,147.71656378999995,5.wav,147.8171587,14.mp4,147.8171587,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,12,0,216,15,,,,4_con_circum_image_51.png,51,149.72077607999995,149.98033808999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,12,1,217,0,,,,1_con_singledot_image_61.png,61,150.13006911000002,150.38308698999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,12,2,218,3,,,,4_con_singledot_image_69.png,69,150.54671859999996,150.79974198999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,12,3,219,5,,,,6_con_singledot_image_15.png,15,150.96340249999992,151.21656338999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,12,4,220,2,,,,3_con_singledot_image_41.png,41,151.38005099999998,151.63018609,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,12,5,221,13,,,,2_con_circum_image_14.png,14,151.7997967,152.04978579000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,12,6,222,17,,,,6_con_circum_image_10.png,10,152.21641949999992,152.46630149000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,12,7,223,16,,,,5_con_circum_image_8.png,8,152.63299949999998,152.88309909000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,12,8,224,12,,,,1_con_circum_image_50.png,50,153.04677979999997,153.29679739,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,12,9,225,14,,,,3_con_circum_image_55.png,55,153.46630959999993,153.71640539000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,12,10,226,1,,,,2_con_singledot_image_54.png,54,153.88302019999992,154.13312308999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,12,11,227,8,,,,3_con_totaldot_image_10.png,10,154.29671869999993,154.54681779000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,12,12,228,11,,,,6_con_totaldot_image_56.png,56,154.7164136,154.98033908999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,12,13,229,9,,,,4_con_totaldot_image_12.png,12,155.1496141,155.41651588999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,12,14,230,10,,,,5_con_totaldot_image_20.png,20,155.58302600000002,155.83304169000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,12,15,231,6,,,,1_con_totaldot_image_61.png,61,155.9967299,156.24979838999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,12,16,232,4,,,,5_con_singledot_image_26.png,26,156.41634169999998,156.66640259000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,12,17,233,7,,,,2_con_totaldot_image_20.png,20,156.83307349999995,157.09979899,3.wav,157.19822270000003,4.mp4,157.19822270000003,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,13,0,234,15,,,,4_con_circum_image_6.png,6,159.10170707999998,159.36330359000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,13,1,235,0,,,,1_con_singledot_image_69.png,69,159.52974289999997,159.78006438999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,13,2,236,13,,,,2_con_circum_image_48.png,48,159.9466559,160.19656388999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,13,3,237,1,,,,2_con_singledot_image_43.png,43,160.3631755,160.61331699,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,13,4,238,2,,,,3_con_singledot_image_42.png,42,160.7798894,161.03317368999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,13,5,239,4,,,,5_con_singledot_image_9.png,9,161.18317480999997,161.43346018999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,13,6,240,3,,,,4_con_singledot_image_6.png,6,161.59662200000002,161.85322029000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,13,7,241,7,,,,2_con_totaldot_image_16.png,16,162.0132919,162.26315169000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,13,8,242,16,,,,5_con_circum_image_67.png,67,162.42977989999997,162.67984999000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,13,9,243,14,,,,3_con_circum_image_32.png,32,162.84643859999994,163.09647208999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,13,10,244,8,,,,3_con_totaldot_image_60.png,60,163.26307039999995,163.51327928999996,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,13,11,245,5,,,,6_con_singledot_image_61.png,61,163.69643249,163.94655809,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,13,12,246,11,,,,6_con_totaldot_image_7.png,7,164.1131563,164.36635639000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,13,13,247,12,,,,1_con_circum_image_66.png,66,164.53299299999992,164.78312008999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,13,14,248,6,,,,1_con_totaldot_image_54.png,54,164.9497321,165.19974949,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,13,15,249,9,,,,4_con_totaldot_image_70.png,70,165.36344959999997,165.61644709,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,13,16,250,10,,,,5_con_totaldot_image_8.png,8,165.78305849999992,166.03308019000002,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,13,17,251,17,,,,6_con_circum_image_29.png,29,166.19977649999998,166.44998839,5.wav,166.55116619999995,1.mp4,166.55116619999995,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,14,0,252,6,,,,1_con_totaldot_image_39.png,39,168.4540443799999,168.71621949000001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,14,1,253,4,,,,5_con_singledot_image_2.png,2,168.88302249999992,169.14956778999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,14,2,254,7,,,,2_con_totaldot_image_50.png,50,169.31615079999995,169.57999808999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,14,3,255,17,,,,6_con_circum_image_22.png,22,169.74676739999995,169.99962379000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,14,4,256,2,,,,3_con_singledot_image_15.png,15,170.16327949999993,170.41348728999998,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,14,5,257,11,,,,6_con_totaldot_image_4.png,4,170.5828944,170.83302179000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,14,6,258,0,,,,1_con_singledot_image_13.png,13,171.01625608999996,171.26633868999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,14,7,259,16,,,,5_con_circum_image_5.png,5,171.43290779999995,171.68305229000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,14,8,260,12,,,,1_con_circum_image_51.png,51,171.84664439999995,172.10311528999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,14,9,261,14,,,,3_con_circum_image_19.png,19,172.263016,172.51310528999994,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,14,10,262,13,,,,2_con_circum_image_28.png,28,172.67971049999994,172.92976548999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
