48.3868 	EXP 	New trial (rep=1, index=5): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
48.3904 	EXP 	Sound beep started
48.4131 	EXP 	Sound beep stopped
48.5159 	EXP 	Sound beep started
48.5436 	EXP 	Sound beep stopped
48.6463 	EXP 	Sound beep started
48.6636 	EXP 	Sound beep stopped
49.4641 	EXP 	New trial (rep=1, index=6): {'condition': '1_con_rate', 'single_duration': 0.02, 'numerosity': 1}
49.4684 	EXP 	Sound beep started
49.4928 	EXP 	Sound beep stopped
50.2934 	EXP 	New trial (rep=1, index=7): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
50.2978 	EXP 	Sound beep started
50.5598 	EXP 	Sound beep stopped
50.6625 	EXP 	Sound beep started
50.9265 	EXP 	Sound beep stopped
51.7269 	EXP 	New trial (rep=1, index=8): {'condition': '5_con_duration', 'single_duration': 0.044, 'numerosity': 5}
51.7314 	EXP 	Sound beep started
51.7760 	EXP 	Sound beep stopped
51.8791 	EXP 	Sound beep started
51.9262 	EXP 	Sound beep stopped
52.0290 	EXP 	Sound beep started
52.0773 	EXP 	Sound beep stopped
52.1792 	EXP 	Sound beep started
52.2266 	EXP 	Sound beep stopped
52.3290 	EXP 	Sound beep started
52.3874 	EXP 	Sound beep stopped
53.1879 	EXP 	New trial (rep=1, index=9): {'condition': '6_con_rate', 'single_duration': 0.02, 'numerosity': 6}
53.1925 	EXP 	Sound beep started
53.2148 	EXP 	Sound beep stopped
53.3175 	EXP 	Sound beep started
53.3348 	EXP 	Sound beep stopped
53.4375 	EXP 	Sound beep started
53.4586 	EXP 	Sound beep stopped
53.5615 	EXP 	Sound beep started
53.5840 	EXP 	Sound beep stopped
53.6867 	EXP 	Sound beep started
53.7084 	EXP 	Sound beep stopped
53.8117 	EXP 	Sound beep started
53.8332 	EXP 	Sound beep stopped
54.6336 	EXP 	New trial (rep=1, index=10): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
54.6382 	EXP 	Sound beep started
54.6577 	EXP 	Sound beep stopped
54.7605 	EXP 	Sound beep started
54.7805 	EXP 	Sound beep stopped
54.8835 	EXP 	Sound beep started
54.9002 	EXP 	Sound beep stopped
55.0028 	EXP 	Sound beep started
55.0192 	EXP 	Sound beep stopped
55.8197 	EXP 	New trial (rep=1, index=11): {'condition': '3_con_duration', 'single_duration': 0.14, 'numerosity': 3}
55.8246 	EXP 	Sound beep started
55.9650 	EXP 	Sound beep stopped
56.0678 	EXP 	Sound beep started
56.2098 	EXP 	Sound beep stopped
56.3126 	EXP 	Sound beep started
56.4592 	EXP 	Sound beep stopped
57.5658 	EXP 	Sound audio started
58.2653 	EXP 	Sound audio stopped
59.0874 	EXP 	New trial (rep=2, index=0): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
59.0895 	EXP 	Sound beep started
59.1072 	EXP 	Sound beep stopped
59.2102 	EXP 	Sound beep started
59.2327 	EXP 	Sound beep stopped
60.0332 	EXP 	New trial (rep=2, index=1): {'condition': '4_con_duration', 'single_duration': 0.08, 'numerosity': 4}
60.0373 	EXP 	Sound beep started
60.1152 	EXP 	Sound beep stopped
60.2179 	EXP 	Sound beep started
60.2983 	EXP 	Sound beep stopped
60.4017 	EXP 	Sound beep started
60.4818 	EXP 	Sound beep stopped
60.5853 	EXP 	Sound beep started
60.6648 	EXP 	Sound beep stopped
61.4652 	EXP 	New trial (rep=2, index=2): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
61.4701 	EXP 	Sound beep started
61.4882 	EXP 	Sound beep stopped
61.5917 	EXP 	Sound beep started
61.6115 	EXP 	Sound beep stopped
61.7144 	EXP 	Sound beep started
61.7429 	EXP 	Sound beep stopped
62.5435 	EXP 	New trial (rep=2, index=3): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
62.5482 	EXP 	Sound beep started
62.5667 	EXP 	Sound beep stopped
62.6694 	EXP 	Sound beep started
62.6960 	EXP 	Sound beep stopped
62.8058 	EXP 	Sound beep started
62.8188 	EXP 	Sound beep stopped
62.9210 	EXP 	Sound beep started
62.9420 	EXP 	Sound beep stopped
63.7424 	EXP 	New trial (rep=2, index=4): {'condition': '1_con_duration', 'single_duration': 0.62, 'numerosity': 1}
63.7470 	EXP 	Sound beep started
64.3869 	DATA 	Keypress: escape
64.3991 	EXP 	Sound beep stopped
65.4603 	EXP 	window1: mouseVisible = True
65.5161 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
