condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
4_con_circum,0.25,4,0,0,0,15,,,18.047631290974095,4_con_circum_image_24.png,24,20.193727508292067,20.445274466404225,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,0,1,1,6,,,,1_con_totaldot_image_19.png,19,20.636643484199883,20.887772091303486,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,0,2,2,9,,,,4_con_totaldot_image_63.png,63,21.069301059795542,21.320280924311373,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,0,3,3,2,,,,3_con_singledot_image_44.png,44,21.501811600732616,21.75415459134383,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,0,4,4,0,,,,1_con_singledot_image_64.png,64,21.93566197573673,22.187008758296724,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,0,5,5,1,,,,2_con_singledot_image_53.png,53,22.377097693120593,22.62826225835597,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,0,6,6,8,,,,3_con_totaldot_image_64.png,64,22.810923600778914,23.061650758364703,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,0,7,7,4,,,,5_con_singledot_image_26.png,26,23.244950225786305,23.495001466351095,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,0,8,8,3,,,,4_con_singledot_image_26.png,26,23.67753968478646,23.928178799326997,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,0,9,9,13,,,,2_con_circum_image_51.png,51,24.11209435071796,24.36155384137528,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,0,10,10,17,,,,6_con_circum_image_6.png,6,24.553005609160753,24.80448596632341,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,0,11,11,7,,,,2_con_totaldot_image_40.png,40,24.98612593472935,25.236988258303608,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,0,12,12,14,,,,3_con_circum_image_14.png,14,25.418485017702913,25.67113025834551,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,0,13,13,10,,,,5_con_totaldot_image_70.png,70,25.852647809754124,26.105401091382372,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,0,14,14,5,,,,6_con_singledot_image_35.png,35,26.296120526117736,26.547130341397132,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,0,15,15,16,,,,5_con_circum_image_56.png,56,26.72833643478807,26.97838254935341,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,0,16,16,11,,,,6_con_totaldot_image_70.png,70,27.160980309802106,27.411250674386974,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,0,17,17,12,,,,1_con_circum_image_27.png,27,27.595532767800613,27.84457167434739,3.wav,27.945695207919925,2.mp4,27.945695207919925,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,1,0,18,8,,,,3_con_totaldot_image_39.png,39,29.885649481706785,30.137766966351773,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,1,1,19,5,,,,6_con_singledot_image_44.png,44,30.32794160916237,30.578290549328084,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,1,2,20,10,,,,5_con_totaldot_image_57.png,57,30.76134605971165,31.011327591363806,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,1,3,21,1,,,,2_con_singledot_image_57.png,57,31.195120600727385,31.44608950834954,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,1,4,22,0,,,,1_con_singledot_image_44.png,44,31.667264968319795,31.916755133296828,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,1,5,23,15,,,,4_con_circum_image_59.png,59,32.1663823769195,32.4237059242907,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,1,6,24,7,,,,2_con_totaldot_image_18.png,18,32.614398484199775,32.87103467433481,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,1,7,25,16,,,,5_con_circum_image_48.png,48,33.05251339273528,33.303899758367336,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,1,8,26,4,,,,5_con_singledot_image_4.png,4,33.49371065114392,33.74860734130489,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,1,9,27,9,,,,4_con_totaldot_image_19.png,19,33.93000468469691,34.18744059138699,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,1,10,28,6,,,,1_con_totaldot_image_10.png,10,34.3773550261627,34.62963679932291,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,1,11,29,14,,,,3_con_circum_image_41.png,41,34.81216880979483,35.062120466365016,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,1,12,30,2,,,,3_con_singledot_image_53.png,53,35.25282931813272,35.504333841369956,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,1,13,31,13,,,,2_con_circum_image_61.png,61,35.68584672568832,35.937600883294365,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,1,14,32,3,,,,4_con_singledot_image_17.png,17,36.11916622575373,36.37113150836667,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,1,15,33,11,,,,6_con_totaldot_image_12.png,12,36.552620142791426,36.80434209130472,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,1,16,34,17,,,,6_con_circum_image_23.png,23,36.986387892719364,37.23769884136273,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,1,17,35,12,,,,1_con_circum_image_26.png,26,37.419367809756665,37.671098591398916,2.wav,37.77058008289896,13.mp4,37.77058008289896,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,2,0,36,11,,,,6_con_totaldot_image_15.png,15,39.68135056473548,39.937511133367664,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,2,1,37,9,,,,4_con_totaldot_image_66.png,66,40.13623565954622,40.38749296636088,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,2,2,38,5,,,,6_con_singledot_image_32.png,32,40.56916914272588,40.84129496639362,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,2,3,39,17,,,,6_con_circum_image_53.png,53,41.139331902109554,41.395280508312865,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,2,4,40,2,,,,3_con_singledot_image_35.png,35,41.57863385076635,41.82890684133163,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,2,5,41,10,,,,5_con_totaldot_image_53.png,53,42.01966615110869,42.27112754933769,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,2,6,42,7,,,,2_con_totaldot_image_9.png,9,42.46119431810221,42.712023258314005,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,2,7,43,14,,,,3_con_circum_image_44.png,44,42.89463985068724,43.14480675837258,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,2,8,44,12,,,,1_con_circum_image_7.png,7,43.336808526155075,43.58787579938071,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,2,9,45,0,,,,1_con_singledot_image_29.png,29,43.769464434799744,44.02158992433688,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,2,10,46,1,,,,2_con_singledot_image_16.png,16,44.20312085070182,44.45412325834623,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,2,11,47,6,,,,1_con_totaldot_image_29.png,29,44.635842809779575,44.888216174312404,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,2,12,48,4,,,,5_con_singledot_image_30.png,30,45.06977222578135,45.32157809134806,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,2,13,49,8,,,,3_con_totaldot_image_51.png,51,45.51146081819898,45.76145234132419,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,2,14,50,15,,,,4_con_circum_image_1.png,1,45.9456173097482,46.1957633833983,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,2,15,51,13,,,,2_con_circum_image_5.png,5,46.37888697579038,46.62826334136771,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,2,16,52,16,,,,5_con_circum_image_55.png,55,46.81194964270108,47.06196400836343,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,2,17,53,3,,,,4_con_singledot_image_67.png,67,47.24562755969819,47.495271674345716,5.wav,47.596518124919385,4.mp4,47.596518124919385,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,3,0,54,2,,,,3_con_singledot_image_52.png,52,49.52608739879216,49.778504549397624,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,3,1,55,14,,,,3_con_circum_image_68.png,68,49.96959981819382,50.220972883387006,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,3,2,56,16,,,,5_con_circum_image_52.png,52,50.40253826775589,50.65421213336522,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,3,3,57,4,,,,5_con_singledot_image_36.png,36,50.83591872579419,51.08801846635761,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,3,4,58,15,,,,4_con_circum_image_16.png,16,51.27788669309812,51.52869750837563,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,3,5,59,13,,,,2_con_circum_image_65.png,65,51.711376309720805,51.96211650838377,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,3,6,60,5,,,,6_con_singledot_image_46.png,46,52.14461393477396,52.39547863333719,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,3,7,61,6,,,,1_con_totaldot_image_66.png,66,52.578044267697265,52.82880367430626,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,3,8,62,12,,,,1_con_circum_image_4.png,4,53.012433517701,53.26214154936606,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,3,9,63,11,,,,6_con_totaldot_image_56.png,56,53.4447061007144,53.695492591348014,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,3,10,64,8,,,,3_con_totaldot_image_70.png,70,53.878155850782065,54.12881713336101,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,3,11,65,3,,,,4_con_singledot_image_56.png,56,54.311871475749655,54.562709466309755,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,3,12,66,7,,,,2_con_totaldot_image_68.png,68,54.74567714272999,54.99579600837315,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,3,13,67,10,,,,5_con_totaldot_image_41.png,41,55.17867805969436,55.4290213413653,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,3,14,68,1,,,,2_con_singledot_image_65.png,65,55.6114438507706,55.86168625833234,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,3,15,69,17,,,,6_con_circum_image_17.png,17,56.045180975785485,56.29575371636311,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,3,16,70,0,,,,1_con_singledot_image_28.png,28,56.47906751777046,56.7294105912908,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,3,17,71,9,,,,4_con_totaldot_image_28.png,28,56.91232060079929,57.16209575835383,1.wav,57.26372299995273,1.mp4,57.26372299995273,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,4,0,72,7,,,,2_con_totaldot_image_62.png,62,59.181643848354,59.43804354929598,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,4,1,73,3,,,,4_con_singledot_image_53.png,53,59.62820673416136,59.879317758360415,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,4,2,74,5,,,,6_con_singledot_image_48.png,48,60.06198822576553,60.311818008299454,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,4,3,75,12,,,,1_con_circum_image_67.png,67,60.495502809737815,60.74567559139105,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,4,4,76,4,,,,5_con_singledot_image_5.png,5,60.928952559689066,61.17883204935352,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,4,5,77,2,,,,3_con_singledot_image_39.png,39,61.37028344309656,61.62168434133055,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,4,6,78,6,,,,1_con_totaldot_image_48.png,48,61.803189225704415,62.055172883311755,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,4,7,79,15,,,,4_con_circum_image_34.png,34,62.236790475761524,62.48833184129326,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,4,8,80,1,,,,2_con_singledot_image_7.png,7,62.66989597571083,62.92152721631574,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,4,9,81,8,,,,3_con_totaldot_image_34.png,34,63.103169767744845,63.35520829934394,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,4,10,82,14,,,,3_con_circum_image_58.png,58,63.53681055977941,63.78770871633897,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,4,11,83,10,,,,5_con_totaldot_image_61.png,61,63.96921576778405,64.22183809137205,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,4,12,84,0,,,,1_con_singledot_image_37.png,37,64.40343364279252,64.65436559134396,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,4,13,85,17,,,,6_con_circum_image_8.png,8,64.83590705969837,65.08765375834192,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,4,14,86,16,,,,5_con_circum_image_28.png,28,65.26973580974155,65.52099759130506,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,4,15,87,9,,,,4_con_totaldot_image_62.png,62,65.70267876770814,65.9550448832917,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,4,16,88,13,,,,2_con_circum_image_69.png,69,66.13645564273466,66.38776063335827,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,4,17,89,11,,,,6_con_totaldot_image_67.png,67,66.56939293476754,66.821073966322,2.wav,66.92054991598707,6.mp4,66.92054991598707,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,5,0,90,5,,,,6_con_singledot_image_36.png,36,68.84317455631681,69.09544917439344,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,5,1,91,3,,,,4_con_singledot_image_14.png,14,69.28706452619518,69.53781375834951,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,5,2,92,13,,,,2_con_circum_image_15.png,15,69.71946160073858,69.97122084138682,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,5,3,93,15,,,,4_con_circum_image_20.png,20,70.15397976778914,70.40504700829042,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,5,4,94,12,,,,1_con_circum_image_3.png,3,70.59492502614158,70.84536921639229,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,5,5,95,8,,,,3_con_totaldot_image_11.png,11,71.03621390109184,71.2877830493846,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,5,6,96,11,,,,6_con_totaldot_image_40.png,40,71.46948210077827,71.72116713329451,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,5,7,97,4,,,,5_con_singledot_image_24.png,24,71.90278893474024,72.15494354929542,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,5,8,98,1,,,,2_con_singledot_image_23.png,23,72.33641593470239,72.58778184138937,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,5,9,99,0,,,,1_con_singledot_image_13.png,13,72.76935051775072,73.02115671638167,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,5,10,100,6,,,,1_con_totaldot_image_63.png,63,73.2026965596946,73.45461134134094,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,5,11,101,2,,,,3_con_singledot_image_8.png,8,73.63616730968934,73.88787638336653,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,5,12,102,17,,,,6_con_circum_image_35.png,35,74.06961668478326,74.32120788329048,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,5,13,103,16,,,,5_con_circum_image_58.png,58,74.50279189271387,74.7545717162895,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,5,14,104,14,,,,3_con_circum_image_62.png,62,74.93610843478237,75.19503238330363,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,5,15,105,10,,,,5_con_totaldot_image_22.png,22,75.39020931810374,75.64546142435866,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,5,16,106,9,,,,4_con_totaldot_image_47.png,47,75.83717673419743,76.08871650834335,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,5,17,107,7,,,,2_con_totaldot_image_26.png,26,76.27051930977032,76.52202784129186,3.wav,76.62168237497099,7.mp4,76.62168237497099,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,6,0,108,8,,,,3_con_totaldot_image_55.png,55,78.53435389038641,78.78841900835978,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,6,1,109,2,,,,3_con_singledot_image_23.png,23,78.9786062761792,79.22873259136686,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,6,2,110,13,,,,2_con_circum_image_66.png,66,79.42074919313892,79.67239842434647,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,6,3,111,14,,,,3_con_circum_image_53.png,53,79.85561101776548,80.10463446633658,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,6,4,112,6,,,,1_con_totaldot_image_49.png,49,80.29452023418854,80.54645134134917,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,6,5,113,17,,,,6_con_circum_image_37.png,37,80.72937493477949,80.97927954931511,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,6,6,114,5,,,,6_con_singledot_image_25.png,25,81.16186910073739,81.41257159131347,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,6,7,115,11,,,,6_con_totaldot_image_63.png,63,81.5959445597604,81.84624992437894,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,6,8,116,1,,,,2_con_singledot_image_20.png,20,82.02847168475856,82.28879700832768,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,6,9,117,15,,,,4_con_circum_image_40.png,40,82.47029055978638,82.72133267436875,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,6,10,118,7,,,,2_con_totaldot_image_30.png,30,82.90290630978998,83.15468971639639,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,6,11,119,12,,,,1_con_circum_image_64.png,64,83.34467048415682,83.59581629930763,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,6,12,120,16,,,,5_con_circum_image_6.png,6,83.77957743473817,84.02937588338973,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,6,13,121,4,,,,5_con_singledot_image_51.png,51,84.21179051776417,84.46290796633112,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,6,14,122,9,,,,4_con_totaldot_image_13.png,13,84.64557989276946,84.89624784128974,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,6,15,123,10,,,,5_con_totaldot_image_13.png,13,85.07905843479094,85.32893421639456,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,6,16,124,0,,,,1_con_singledot_image_54.png,54,85.51244985077065,85.76230846635299,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,6,17,125,3,,,,4_con_singledot_image_29.png,29,85.94615997569636,86.19551742436597,1.wav,86.29677437490318,5.mp4,86.29677437490318,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,7,0,126,16,,,,5_con_circum_image_15.png,15,88.20703656474362,88.46238404930337,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,7,1,127,13,,,,2_con_circum_image_54.png,54,88.65404890113278,88.90468225836521,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,7,2,128,14,,,,3_con_circum_image_39.png,39,89.08628122576047,89.33858634134522,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,7,3,129,7,,,,2_con_totaldot_image_66.png,66,89.52011047569104,89.77186959130923,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,7,4,130,12,,,,1_con_circum_image_12.png,12,89.95331489269157,90.20562017440098,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,7,5,131,2,,,,3_con_singledot_image_67.png,67,90.38729651770555,90.63855388340308,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,7,6,132,1,,,,2_con_singledot_image_36.png,36,90.82006268468686,91.07169634137536,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,7,7,133,10,,,,5_con_totaldot_image_69.png,69,91.26151077608812,91.51241642433452,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,7,8,134,3,,,,4_con_singledot_image_19.png,19,91.69623035073747,91.94602659133962,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,7,9,135,17,,,,6_con_circum_image_41.png,41,92.13744819312124,92.38858763336903,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,7,10,136,9,,,,4_con_totaldot_image_32.png,32,92.57078668472823,92.8214686743333,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,7,11,137,6,,,,1_con_totaldot_image_21.png,21,93.00323110071477,93.2552875083522,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
