51.7131 	EXP 	Sound beep stopped
51.8142 	EXP 	Sound beep started
51.8360 	EXP 	Sound beep stopped
51.9450 	EXP 	Sound beep started
51.9544 	EXP 	Sound beep stopped
53.0452 	EXP 	Sound audio started
53.7605 	EXP 	Sound audio stopped
54.5873 	EXP 	New trial (rep=2, index=0): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
54.5933 	EXP 	Sound beep started
54.6113 	EXP 	Sound beep stopped
54.7123 	EXP 	Sound beep started
54.7344 	EXP 	Sound beep stopped
54.8356 	EXP 	Sound beep started
54.8573 	EXP 	Sound beep stopped
54.9587 	EXP 	Sound beep started
54.9808 	EXP 	Sound beep stopped
55.5052 	DATA 	Keypress: escape
56.1206 	EXP 	window1: mouseVisible = True
56.1539 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
